Time ,Date,RAName,Participant#,Experiment#,Age,Height,Gender,Hand,Order,Condition,Other,TimeOfClick,Correct/Incorrect,ObjectSelected
03:48:39,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1015.278,Incorrect,Paint_08
03:48:55,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1031.183,Incorrect,COLLIDER
03:48:55,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1031.183,Incorrect,COLLIDER
03:48:55,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1031.183,Incorrect,COLLIDER
03:49:06,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1042.52,Incorrect,Wall (3)
03:49:06,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1042.52,Incorrect,Wall (3)
03:49:06,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1042.52,Incorrect,Wall (3)
03:49:20,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1056.592,Incorrect,Paint_08
03:49:20,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1056.592,Incorrect,Paint_08
03:49:20,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1056.592,Incorrect,Paint_08
03:49:25,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1061.596,Correct,Table_Clock
03:49:25,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1061.596,Incorrect,Table_Clock
03:49:25,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1061.596,Incorrect,Table_Clock
03:49:41,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1077.48,Incorrect,Wall (3)
03:49:41,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1077.48,Incorrect,Wall (3)
03:49:41,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1077.48,Incorrect,Wall (3)
03:49:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1089.855,Incorrect,Oval_Rug
03:49:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1089.855,Incorrect,Oval_Rug
03:49:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1089.855,Incorrect,Oval_Rug
03:49:59,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1095.071,Incorrect,Paint_10
03:49:59,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1095.071,Incorrect,Paint_10
03:49:59,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1095.071,Incorrect,Paint_10
03:50:04,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1100.6,Incorrect,Grass
03:50:04,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1100.6,Incorrect,Grass
03:50:04,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1100.6,Incorrect,Grass
03:50:06,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1102.094,Incorrect,Grass
03:50:06,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1102.094,Incorrect,Grass
03:50:06,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1102.094,Incorrect,Grass
03:50:34,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1130.689,Incorrect,Oval_Rug
03:50:34,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1130.689,Incorrect,Oval_Rug
03:50:34,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1130.689,Incorrect,Oval_Rug
03:50:56,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1152.448,Incorrect,Fireplace
03:50:56,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1152.448,Incorrect,Fireplace
03:50:56,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1152.448,Incorrect,Fireplace
03:50:59,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1155.218,Correct,Mug
03:50:59,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1155.218,Incorrect,Mug
03:50:59,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1155.218,Incorrect,Mug
03:51:15,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1170.888,Correct,Pink_Flowers
03:51:15,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1170.888,Incorrect,Pink_Flowers
03:51:15,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1170.888,Incorrect,Pink_Flowers
03:51:25,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1180.874,Correct,Vase
03:51:25,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1180.874,Incorrect,Vase
03:51:25,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1180.874,Incorrect,Vase
03:51:44,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1200.531,Incorrect,Vase
03:51:44,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1200.531,Incorrect,Vase
03:51:44,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1200.531,Incorrect,Vase
03:51:46,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1202.298,Incorrect,Wall (3)
03:51:46,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1202.298,Incorrect,Wall (3)
03:51:46,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1202.298,Incorrect,Wall (3)
03:51:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1210.64,Incorrect,Fireplace
03:51:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1210.64,Incorrect,Fireplace
03:51:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1210.64,Incorrect,Fireplace
03:52:42,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1258.278,Incorrect,Fireplace
03:52:42,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1258.278,Incorrect,Fireplace
03:52:42,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1258.278,Incorrect,Fireplace
03:52:44,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1260.701,Incorrect,Mantle_Clock
03:52:44,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1260.701,Incorrect,Mantle_Clock
03:52:45,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1260.701,Incorrect,Mantle_Clock
03:53:29,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1305.428,Incorrect,Fireplace
03:53:29,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1305.428,Incorrect,Fireplace
03:53:29,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1305.428,Incorrect,Fireplace
03:53:32,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1308.108,Incorrect,Blender_plant_master
03:53:32,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1308.108,Incorrect,Blender_plant_master
03:53:32,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1308.108,Incorrect,Blender_plant_master
03:53:37,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1313.045,Incorrect,Fireplace
03:53:37,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1313.045,Incorrect,Fireplace
03:53:37,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1313.045,Incorrect,Fireplace
03:53:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1330.312,Correct,Plates_bowls
03:53:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1330.312,Incorrect,Plates_bowls
03:53:54,11/30/2018,Jordi,85,1,20,74,Male,R,9,Turn,,1330.312,Incorrect,Plates_bowls
04:37:50,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,38.35464,Incorrect,Wall_new (3)
04:37:50,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,38.35464,Incorrect,Wall_new (3)
04:38:40,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,88.63124,Incorrect,Wall_new
04:38:40,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,88.63124,Incorrect,Wall_new
04:38:44,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,92.44918,Incorrect,Wall_new (2)
04:38:44,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,92.44918,Incorrect,Wall_new (2)
04:39:05,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,114.1298,Incorrect,Dresser
04:39:05,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,114.1298,Incorrect,Dresser
04:39:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,119.0121,Incorrect,Teleport_Button
04:40:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,60.16977,Incorrect,Paint_09
04:40:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,60.16977,Incorrect,Paint_09
04:41:36,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,145.3712,Incorrect,Wall (3)
04:41:36,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,145.3712,Incorrect,Wall (3)
04:41:40,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,149.8057,Incorrect,Wine_bottle2
04:41:40,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,149.8057,Incorrect,Wine_bottle2
04:41:47,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,156.7975,Correct,Oval_Rug
04:41:47,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,156.7975,Incorrect,Oval_Rug
04:41:55,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,165.2639,Incorrect,Fireplace
04:41:55,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,165.2639,Incorrect,Fireplace
04:41:59,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,168.9716,Incorrect,Floor
04:41:59,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,168.9716,Incorrect,Floor
04:42:09,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,178.3994,Incorrect,Picture_Right
04:42:09,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,178.3994,Incorrect,Picture_Right
04:42:09,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,179.1366,Incorrect,Picture_Right
04:42:09,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,179.1366,Incorrect,Picture_Right
04:42:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,179.6398,Incorrect,Picture_Right
04:42:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,179.6398,Incorrect,Picture_Right
04:42:12,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,181.6167,Incorrect,Picture_Right
04:42:12,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,181.6167,Incorrect,Picture_Right
04:42:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,185.7258,Incorrect,Table_Clock
04:42:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,185.7258,Incorrect,Table_Clock
04:42:20,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,190.0045,Incorrect,Paint_10
04:42:20,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,190.0045,Incorrect,Paint_10
04:42:23,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,192.3949,Incorrect,Paint_08
04:42:23,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,192.3949,Incorrect,Paint_08
04:43:01,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,231.0752,Incorrect,Wine_bottle2
04:43:01,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,231.0752,Incorrect,Wine_bottle2
04:44:26,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,315.5387,Incorrect,Fruit_Bowl
04:44:26,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,315.5387,Incorrect,Fruit_Bowl
04:45:21,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,371.0285,Incorrect,Wall (2)
04:45:21,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,371.0285,Incorrect,Wall (2)
04:46:33,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,442.3468,Incorrect,Plates_bowls
04:46:33,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,442.3468,Incorrect,Plates_bowls
04:46:40,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,450.087,Incorrect,Oval_Rug
04:46:40,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,450.087,Incorrect,Oval_Rug
04:46:46,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,455.448,Incorrect,Yellow_Flowers
04:46:46,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,455.448,Incorrect,Yellow_Flowers
04:46:49,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,459.1451,Incorrect,Grass
04:46:49,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,459.1451,Incorrect,Grass
04:46:50,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,459.7141,Incorrect,Grass
04:46:50,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,459.7141,Incorrect,Grass
04:46:59,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,468.8069,Incorrect,Toy_Blocks
04:46:59,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,468.8069,Incorrect,Toy_Blocks
04:47:02,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,471.5102,Incorrect,Wall (3)
04:47:02,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,471.5102,Incorrect,Wall (3)
04:47:07,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,476.772,Incorrect,Fireplace
04:47:07,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,476.772,Incorrect,Fireplace
04:47:08,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,478.0446,Incorrect,Wall (3)
04:47:08,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,478.0446,Incorrect,Wall (3)
04:47:09,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,478.524,Incorrect,Floor
04:47:09,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,478.524,Incorrect,Floor
04:47:13,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,483.2827,Incorrect,Fireplace
04:47:13,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,483.2827,Incorrect,Fireplace
04:47:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,485.8523,Incorrect,Street_sign
04:47:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,485.8523,Incorrect,Street_sign
04:47:48,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,518.1992,Correct,Lamp_ON_Left
04:47:48,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,518.1992,Incorrect,Lamp_ON_Left
04:49:03,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,592.5679,Incorrect,Oval_Rug
04:49:03,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,592.5679,Incorrect,Oval_Rug
04:49:06,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,595.8859,Incorrect,Wall (1)
04:49:06,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,595.8859,Incorrect,Wall (1)
04:49:43,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,632.4437,Incorrect,Paint_08
04:49:43,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,632.4437,Incorrect,Paint_08
04:49:53,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,643.2336,Incorrect,Paint_06
04:49:53,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,643.2336,Incorrect,Paint_06
04:49:54,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,644.0381,Incorrect,Paint_09
04:49:54,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,644.0381,Incorrect,Paint_09
04:49:56,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,645.6023,Incorrect,Paint_09
04:49:56,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,645.6023,Incorrect,Paint_09
04:50:07,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,657.0396,Incorrect,Wall (1)
04:50:07,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,657.0396,Incorrect,Wall (1)
04:51:21,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,730.7365,Incorrect,Plant_Coffee_Table_Left
04:51:21,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,730.7365,Incorrect,Plant_Coffee_Table_Left
04:51:27,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,736.4766,Correct,Couch_Pillow
04:51:27,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,736.4766,Incorrect,Couch_Pillow
04:51:46,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,755.6353,Incorrect,Fireplace
04:51:46,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,755.6353,Incorrect,Fireplace
04:51:56,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,765.6641,Incorrect,Fruit_Bowl
04:51:56,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,765.6641,Incorrect,Fruit_Bowl
04:53:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,839.8173,Correct,Pineapples
04:53:10,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,839.8173,Incorrect,Pineapples
04:54:58,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,947.6606,Incorrect,Wall (2)
04:54:58,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,947.6606,Incorrect,Wall (2)
04:55:02,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,951.7938,Incorrect,Oval_Rug
04:55:02,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,951.7938,Incorrect,Oval_Rug
04:55:21,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,971.2622,Incorrect,Wall (1)
04:55:21,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,971.2622,Incorrect,Wall (1)
04:55:23,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,972.413,Incorrect,Wall (1)
04:55:23,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,972.413,Incorrect,Wall (1)
04:55:25,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,975.1058,Correct,Horse_Statue
04:55:25,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,975.1058,Correct,Horse_Statue
04:56:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1026.207,Correct,Toy_Blocks
04:56:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1026.207,Incorrect,Toy_Blocks
04:56:50,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1060.23,Correct,Fruit_Bowl
04:56:50,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1060.23,Incorrect,Fruit_Bowl
04:57:18,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1087.429,Incorrect,Paint_10
04:57:18,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1087.429,Incorrect,Paint_10
04:57:26,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1095.594,Correct,Picture_Middle
04:57:26,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1095.594,Incorrect,Picture_Middle
04:57:35,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1105.266,Incorrect,Wall (2)
04:57:35,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1105.266,Incorrect,Wall (2)
04:58:26,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1155.464,Correct,Table_Clock
04:58:26,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1155.464,Incorrect,Table_Clock
04:59:25,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1215.302,Incorrect,Paint_08
04:59:25,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1215.302,Incorrect,Paint_08
05:00:41,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1291.192,Correct,Wine_bottle2
05:00:41,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1291.192,Incorrect,Wine_bottle2
05:01:03,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1312.537,Correct,Yellow_Flowers
05:01:03,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1312.537,Incorrect,Yellow_Flowers
05:01:18,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1328.152,Incorrect,Paint_09
05:01:18,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1328.152,Incorrect,Paint_09
05:01:29,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1338.563,Correct,Vase
05:01:29,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1338.563,Incorrect,Vase
05:02:29,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1398.345,Incorrect,Fireplace
05:02:29,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1398.345,Incorrect,Fireplace
05:03:04,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1433.711,Incorrect,Fireplace
05:03:04,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1433.711,Incorrect,Fireplace
05:04:38,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1528.31,Incorrect,Fireplace
05:04:38,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1528.31,Incorrect,Fireplace
05:04:57,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1546.937,Incorrect,Wall (1)
05:04:57,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1546.937,Incorrect,Wall (1)
05:05:01,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1550.635,Incorrect,Wall (1)
05:05:01,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1550.635,Incorrect,Wall (1)
05:05:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1566.062,Correct,Plates_bowls
05:05:16,11/30/2018,Jordi,86,1,19,64,Female,R,9,Turn,,1566.062,Incorrect,Plates_bowls
04:53:27,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,5.215917,Incorrect,Wall_new (1)
04:53:27,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,5.215917,Incorrect,Wall_new (1)
04:54:42,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,80.48752,Incorrect,Dresser
04:54:42,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,80.48752,Incorrect,Dresser
04:54:53,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,92.10555,Incorrect,Teleport_Button
04:59:46,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,292.3589,Correct,Oval_Rug
04:59:46,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,292.3589,Incorrect,Oval_Rug
05:02:05,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,431.6108,Correct,Lamp_ON_Left
05:02:05,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,431.6108,Incorrect,Lamp_ON_Left
05:04:14,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,560.721,Correct,Couch_Pillow
05:04:14,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,560.721,Incorrect,Couch_Pillow
05:08:32,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,817.9473,Correct,Pineapples
05:08:32,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,817.9473,Incorrect,Pineapples
05:11:35,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1001.417,Correct,Plates_bowls
05:11:35,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1001.417,Incorrect,Plates_bowls
05:12:13,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1039.418,Correct,Yellow_Flowers
05:12:13,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1039.418,Incorrect,Yellow_Flowers
05:17:04,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1330.538,Correct,Vase
05:17:04,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1330.538,Incorrect,Vase
05:17:33,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1358.907,Correct,Table_Clock
05:17:33,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1358.907,Incorrect,Table_Clock
05:19:37,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1483.264,Correct,Wine_bottle2
05:19:37,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1483.264,Incorrect,Wine_bottle2
05:20:03,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1509.613,Correct,Fruit_Bowl
05:20:03,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1509.613,Incorrect,Fruit_Bowl
05:20:28,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1534.063,Correct,Picture_Middle
05:20:28,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1534.063,Incorrect,Picture_Middle
05:21:41,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1607.368,Correct,Horse_Statue
05:21:41,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1607.368,Correct,Horse_Statue
05:21:59,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1625.343,Correct,Toy_Blocks
05:21:59,12/3/2018,Jordi,87,1,21,67,Female,R,5,Turn,,1625.343,Incorrect,Toy_Blocks
03:33:11,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,26.22837,Incorrect,Teleport_Button
03:33:11,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,0,Incorrect,tree_1_trunk
03:35:13,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,122.5866,Incorrect,Toy_Blocks
03:35:13,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,122.5866,Incorrect,Toy_Blocks
03:35:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,146.9248,Incorrect,Vase
03:35:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,146.9248,Incorrect,Vase
03:36:04,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,172.839,Incorrect,Wine_bottle2
03:36:04,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,172.839,Incorrect,Wine_bottle2
03:37:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,267.0195,Correct,Oval_Rug
03:37:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,267.0195,Incorrect,Oval_Rug
03:38:49,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,337.6776,Incorrect,Fireplace
03:38:49,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,337.6776,Incorrect,Fireplace
